GEOID,nonwhite,poor_english,no_bachelors,rent,cost_burdened,severe_cost_burdened,poverty_200, jobs_auto_30 , ln_jobs_auto_30 , jobs_transit_45 ,ln_jobs_transit_45,transit_qt_mile,transit_2025_half,dist_super,dist_pharm,dist_rest,dist_park,dist_school,prox_high_inc,at_risk_du,voting
53061041704,0.36,0.13,0.62,0.63,0.28,0.12,0.23,"292,793",1.3,"30,026",1,0,0,0.34,0.34,0.23,0.17,0.95,0,0.06,0.55
53061041606,0.36,0.09,0.71,0.43,0.29,0.14,0.26,"280,906",1.3,"13,495",1,0,0,0.45,0.55,0.52,0.48,0.53,0,0.07,0.56
53053072307,0.36,0.03,0.69,0.47,0.37,0.19,0.3,"205,619",1.2,"26,273",1,0,0,0.75,0.72,0.69,0.32,0.37,0,0.08,0.69
53033029902,0.36,0.07,0.73,0.12,0.19,0.07,0.14,"350,378",1.3,"2,166",0.8,0,0,1.47,1.72,0.91,0.44,0.54,0,0.1,0.73
53033030901,0.36,0.14,0.91,0.25,0.4,0.19,0.42,"316,831",1.3,"4,137",0.8,0,0,1.3,0.91,0.53,0.2,0.9,0,0.15,0.49
53053073123,0.35,0.02,0.63,0.08,0.09,0.05,0.13,"78,700",1.1,0,0,0,0,1.09,1.47,1.1,0.98,0.73,0,0.1,0.71
53033023100,0.35,0.14,0.41,0.24,0.17,0.12,0.11,"441,214",1.3,"121,418",1.2,0,0,1,0.96,0.69,0.21,0.76,0,0.04,0.69
53033020600,0.35,0.13,0.65,0.22,0.29,0.21,0.22,"384,023",1.3,"209,448",1.2,0,0.21,0.45,0.43,0.4,0.14,0.37,0,0.13,0.76
53033020500,0.35,0.08,0.57,0.38,0.29,0.19,0.26,"376,945",1.3,"58,631",1.1,0,0.25,0.33,0.27,0.26,0.36,0.49,0,0.09,0.74
53033030600,0.35,0.07,0.88,0.45,0.34,0.18,0.33,"303,978",1.3,"40,955",1.1,0,0.1,0.48,0.49,0.23,0.16,0.52,0,0.09,0.5
53033030403,0.35,0.08,0.66,0.1,0.2,0.07,0.21,"346,786",1.3,"6,350",0.9,0,0,1.05,1.37,0.87,0.33,0.84,0,0.02,0.56
53053072105,0.35,0.05,0.67,0.18,0.15,0.08,0.18,"149,025",1.2,214,0.5,0,0,0.75,0.75,0.55,0.15,1.01,0,0,0.52
53033030501,0.34,0.1,0.86,0.85,0.6,0.32,0.52,"342,153",1.3,"60,249",1.1,0.37,0.1,0.61,0.78,0.49,0.38,1.05,0,0.15,0.36
53061050900,0.34,0.15,0.6,0.57,0.33,0.14,0.31,"335,086",1.3,"75,363",1.1,0,0,0.34,0.41,0.27,0.35,0.48,0,0.6,0.56
53061041100,0.34,0.1,0.81,0.47,0.36,0.11,0.4,"260,178",1.2,"53,014",1.1,0,0,0.45,0.72,0.25,0.33,0.39,0,0.15,0.53
53033025001,0.34,0.09,0.42,0.17,0.15,0.07,0.09,"429,663",1.3,"31,331",1,0,0,0.74,0.46,0.44,0.17,0.56,0,0.03,0.66
53061051300,0.34,0.07,0.62,0.38,0.23,0.13,0.13,"318,755",1.3,"28,110",1,0,0,0.48,0.49,0.35,0.12,0.33,0,0,0.65
53061052004,0.34,0.07,0.51,0.34,0.23,0.18,0.12,"283,037",1.3,"18,335",1,0,0,0.48,0.5,0.55,0.06,0.85,0,0.03,0.7
53061052006,0.34,0.09,0.56,0.13,0.16,0.07,0.09,"269,709",1.3,"18,092",1,0,0,0.94,0.94,0.88,0.06,0.51,0,0.01,0.75
53061041400,0.34,0.04,0.83,0.32,0.4,0.2,0.37,"258,782",1.2,"35,267",1,0,0,0.69,0.48,0.49,0.17,0.79,0,0.1,0.54
53033030305,0.34,0.07,0.73,0.19,0.31,0.13,0.29,"253,061",1.2,"6,435",0.9,0,0,1.45,1.6,1.43,0.25,0.48,0,0.01,0.55
53053070316,0.34,0.05,0.56,0.46,0.25,0.05,0.13,"202,380",1.2,"3,249",0.8,0,0,0.43,0.47,0.41,0.32,1.34,0,0.12,0.4
53053071306,0.34,0.08,0.81,0.21,0.13,0.08,0.14,"171,609",1.2,167,0.5,0,0,1.3,1.61,1.5,0.88,0.66,0,0.15,0.59
53035090300,0.33,0,0.85,1,0.5,0.19,0.44,"77,900",1.1,0,0,0,0,0.58,0.79,0.56,1.43,1.1,1,0,0.11
53033007402,0.33,0.03,0.43,0.8,0.4,0.17,0.38,"922,955",1.4,"593,609",1.3,0.64,1,0.15,0.08,0.15,0.11,0.42,0,0.03,0.58
53033007100,0.33,0.08,0.27,0.81,0.22,0.13,0.16,"785,848",1.4,"500,789",1.3,0,0.04,0.13,0.2,0.12,0.16,0.65,0,0.01,0.63
53033025301,0.33,0.15,0.58,0.65,0.23,0.09,0.17,"475,295",1.3,"64,506",1.1,0,0,0.76,0.71,0.36,0.18,0.75,0,0.02,0.58
53033022603,0.33,0.08,0.51,0.38,0.2,0.11,0.1,"462,055",1.3,"81,311",1.1,0,0,0.52,0.63,0.37,0.17,0.65,0,0.02,0.63
53033021700,0.33,0.1,0.54,0.43,0.26,0.12,0.23,"297,445",1.3,"86,653",1.1,0,0,0.58,0.5,0.43,0.18,0.53,0,0.05,0.59
53033021906,0.33,0.11,0.51,0.27,0.24,0.13,0.2,"438,297",1.3,"33,729",1,0,0,0.39,0.71,0.4,0.09,0.56,0,0.01,0.68
53033032323,0.33,0.05,0.3,0.32,0.11,0.06,0.04,"370,298",1.3,"28,432",1,0,0,1.41,0.83,0.84,0.16,0.27,0,0.04,0.73
53061051927,0.33,0.12,0.53,0.13,0.11,0.06,0.1,"295,614",1.3,"20,347",1,0,0,0.64,0.78,0.6,0.23,0.46,0,0.12,0.69
53061042005,0.33,0.09,0.4,0.12,0.12,0.08,0.1,"269,581",1.3,"16,111",1,0,0,0.97,0.97,0.7,0.28,0.52,0,0.14,0.78
53033029901,0.33,0.1,0.75,0.23,0.26,0.1,0.15,"350,027",1.3,"9,492",0.9,0,0,0.78,0.7,0.76,0.26,0.4,0,0.06,0.57
53033029602,0.33,0.12,0.58,0.08,0.17,0.08,0.2,"276,559",1.3,"8,588",0.9,0,0,0.98,1.14,0.64,0.16,0.6,0,0.03,0.66
53033031703,0.33,0.1,0.67,0.16,0.19,0.12,0.17,"269,639",1.3,"7,834",0.9,0,0,1.09,0.81,0.65,0.34,0.73,0,0.03,0.68
53053060903,0.33,0.05,0.69,0.44,0.18,0.11,0.29,"195,990",1.2,"11,166",0.9,0,0,0.4,0.69,0.41,0.26,0.52,0,0.12,0.75
53061051915,0.33,0.05,0.55,0.14,0.15,0.08,0.09,"301,700",1.3,"3,851",0.8,0,0,1.32,1.43,1.26,0.45,0.56,0,0.04,0.75
53053072111,0.33,0.04,0.69,0.33,0.23,0.15,0.32,"138,109",1.2,"2,167",0.8,0,0,1.13,1.87,0.81,0.24,1.17,0,0.02,0.65
53033001100,0.32,0.1,0.39,0.28,0.23,0.13,0.15,"795,295",1.4,"360,292",1.3,0,0,0.58,0.62,0.48,0.16,0.38,0,0.01,0.73
53033001800,0.32,0.1,0.4,0.51,0.23,0.12,0.28,"773,071",1.4,"442,238",1.3,0,0.03,0.64,0.53,0.23,0.21,0.57,0,0.04,0.59
53033027900,0.32,0.09,0.73,0.54,0.27,0.18,0.23,"467,075",1.3,"102,138",1.2,0,0,0.32,0.57,0.32,0.29,0.47,1,0.07,0.6
53033028700,0.32,0.08,0.73,0.14,0.22,0.12,0.2,"447,942",1.3,"49,465",1.1,0,0,1.22,0.51,0.51,0.22,0.4,0,0.01,0.69
53033022202,0.32,0.07,0.47,0.45,0.23,0.14,0.13,"413,340",1.3,"69,210",1.1,0,0,0.38,0.79,0.36,0.07,0.51,0,0.01,0.65
53061051100,0.32,0.07,0.74,0.4,0.31,0.12,0.27,"338,566",1.3,"64,799",1.1,0,0.4,0.52,0.71,0.34,0.19,0.56,0,0.13,0.67
53053062400,0.32,0.08,0.79,0.47,0.38,0.2,0.38,"286,592",1.3,"83,912",1.1,0,0,0.29,0.35,0.24,0.3,0.36,0,0.08,0.48
53053061200,0.32,0.02,0.73,0.51,0.25,0.12,0.34,"256,048",1.2,"81,390",1.1,0,0,0.37,0.4,0.32,0.23,0.37,0,0.14,0.53
53033032203,0.32,0.1,0.32,0.14,0.16,0.11,0.06,"219,808",1.2,"8,345",0.9,0,0,1.32,1.23,0.81,0.32,0.83,0,0.06,0.76
53035081400,0.32,0,0.79,1,0,0,0.07,"84,994",1.1,"11,805",0.9,1,0,0.77,0.52,0.39,0.4,1.22,0,0,0.02
53061041605,0.32,0.09,0.66,0.3,0.18,0.11,0.27,"273,490",1.3,"3,470",0.8,0,0,0.47,0.42,0.39,0.24,0.3,0,0.03,0.55
53053072107,0.32,0.04,0.75,0.18,0.2,0.14,0.19,"182,074",1.2,"2,706",0.8,0,0,0.94,1.13,0.92,0.29,0.58,0,0.02,0.71
53061041601,0.32,0.14,0.74,0.23,0.29,0.15,0.19,"255,695",1.2,"1,196",0.7,0,0,0.71,0.75,0.81,0.82,0.45,0,0.06,0.62
53033006700,0.31,0.06,0.26,0.68,0.18,0.08,0.12,"876,753",1.4,"484,247",1.3,0.02,0.33,0.35,0.36,0.24,0.07,0.45,0,0.03,0.59
53033001701,0.31,0.03,0.34,0.53,0.2,0.09,0.21,"682,606",1.3,"415,664",1.3,0,0,0.27,0.24,0.18,0.1,0.5,0,0.02,0.63
53033005802,0.31,0.04,0.31,0.63,0.26,0.11,0.17,"645,357",1.3,"364,267",1.3,0,0,0.67,0.4,0.57,0.07,0.5,0,0.04,0.68
53033022703,0.31,0.08,0.35,0.32,0.12,0.08,0.17,"510,175",1.3,"107,031",1.2,0,0,0.44,0.88,0.57,0.16,0.25,0,0.02,0.84
53033022006,0.31,0.17,0.52,0.41,0.23,0.13,0.26,"415,986",1.3,"84,440",1.1,0,0,0.38,0.76,0.34,0.16,0.52,0,0.02,0.65
53033023403,0.31,0.1,0.4,0.25,0.19,0.15,0.14,"401,381",1.3,"41,444",1.1,0,0,1,0.95,0.8,0.07,0.43,0,0.01,0.72
53061050700,0.31,0.09,0.5,0.39,0.27,0.08,0.16,"306,291",1.3,"40,635",1.1,0,0,0.46,0.55,0.42,0.45,0.15,0,0.05,0.72
53061041202,0.31,0.11,0.86,0.52,0.49,0.28,0.55,"254,258",1.2,"50,718",1.1,0,0,0.3,0.27,0.21,0.36,0.74,1,0.11,0.46
53033029001,0.31,0.1,0.73,0.25,0.29,0.19,0.26,"355,604",1.3,"23,135",1,0,0,0.7,1.21,0.74,0.18,0.44,0,0.01,0.6
53033022102,0.31,0.08,0.38,0.17,0.2,0.12,0.1,"297,561",1.3,"19,197",1,0,0,0.95,0.91,0.75,0.33,0.57,0,0.05,0.82
53061051923,0.31,0.06,0.55,0.34,0.19,0.12,0.1,"292,577",1.3,"25,343",1,0,0,0.41,0.39,0.39,0.14,1.06,0,0.02,0.65
53061052007,0.31,0.06,0.56,0.16,0.15,0.07,0.14,"283,317",1.3,"17,338",1,0,0,0.8,0.77,0.75,0.16,0.42,0,0.01,0.66
53033030700,0.31,0.09,0.91,0.6,0.41,0.22,0.51,"281,431",1.3,"29,382",1,0,0.04,0.49,0.87,0.46,0.12,0.3,0,0.07,0.49
53053071902,0.31,0.06,0.59,0.37,0.2,0.15,0.22,"227,217",1.2,"14,198",1,0,0,1.01,1.03,0.6,0.57,0.56,0,0.01,0.69
53061041304,0.31,0.06,0.52,0.21,0.15,0.04,0.1,"207,853",1.2,"29,880",1,0,0,1.45,2.49,0.86,0.32,1.23,0,0.01,0.76
53035091600,0.31,0.03,0.75,0.41,0.26,0.1,0.15,"75,782",1.1,"8,796",0.9,0,0,0.85,0.54,0.83,0.84,0.49,0,0.07,0.53
53053073406,0.31,0.04,0.72,0.57,0.22,0.12,0.26,"256,915",1.2,"4,853",0.8,0,0,0.67,0.71,0.55,0.61,0.51,0,0.02,0.58
53061940001,0.31,0.03,0.81,0.23,0.19,0.11,0.26,"76,601",1.1,503,0.6,0,0,2.3,1.42,1.36,1.9,1.75,0,0.01,0.57
53033008400,0.3,0.05,0.36,0.9,0.43,0.18,0.29,"993,213",1.4,"593,546",1.3,0.71,1,0.19,0.1,0.08,0.11,0.71,1,0.1,0.73
53033007800,0.3,0.02,0.18,0.26,0.19,0.12,0.1,"908,339",1.4,"366,066",1.3,0,0,0.62,0.66,0.25,0.08,0.32,0,0.01,0.9
53033004400,0.3,0.05,0.22,0.74,0.44,0.3,0.51,"879,159",1.4,"533,347",1.3,0,0.74,0.26,0.19,0.14,0.15,0.67,0,0.04,0.48
53033024300,0.3,0.05,0.25,0.41,0.21,0.16,0.14,"875,419",1.4,"398,833",1.3,0,0.09,0.39,0.43,0.37,0.12,0.81,0,0.02,0.72
53033024200,0.3,0.06,0.18,0.1,0.1,0.08,0.08,"814,217",1.4,"278,021",1.3,0,0,1.37,1.36,1.44,0.23,1.22,0,0.03,0.85
53033001900,0.3,0.08,0.4,0.42,0.26,0.12,0.21,"788,332",1.4,"413,200",1.3,0,0.6,0.33,0.68,0.2,0.24,0.43,0,0.03,0.7
53033004000,0.3,0.06,0.2,0.37,0.22,0.08,0.26,"787,681",1.4,"278,746",1.3,0,0,0.71,1.01,0.4,0.11,0.24,0,0,0.75
53033023900,0.3,0.12,0.3,0.28,0.18,0.09,0.17,"670,902",1.3,"318,875",1.3,0,0.14,0.67,0.9,0.59,0.13,0.82,0,0.1,0.7
53033022604,0.3,0.08,0.43,0.23,0.18,0.08,0.12,"514,242",1.3,"125,976",1.2,0,0,0.31,0.36,0.26,0.13,0.38,0,0.03,0.67
53033023300,0.3,0.19,0.5,0.22,0.23,0.16,0.24,"424,024",1.3,"126,089",1.2,0,0,0.82,0.83,0.54,0.08,0.41,0,0.01,0.66
53033020900,0.3,0.07,0.5,0.3,0.26,0.15,0.23,"403,875",1.3,"243,965",1.2,0,0,0.31,0.27,0.28,0.26,0.47,0,0.03,0.64
53033021300,0.3,0.09,0.45,0.43,0.22,0.12,0.17,"374,995",1.3,"247,757",1.2,0,0,0.45,0.77,0.27,0.22,0.42,0,0.05,0.7
53033028901,0.3,0.08,0.69,0.43,0.23,0.12,0.12,"399,918",1.3,"37,257",1.1,0,0,0.61,0.5,0.19,0.13,0.37,0,0.04,0.64
53061042004,0.3,0.08,0.73,0.37,0.19,0.09,0.19,"281,861",1.3,"66,854",1.1,0,0,0.62,0.63,0.63,0.62,0.54,0,0.23,0.59
53061041303,0.3,0.09,0.69,0.47,0.24,0.13,0.15,"207,691",1.2,"41,228",1.1,0,0,1.4,1.48,0.97,0.11,1.66,0,0.23,0.63
53033030100,0.3,0.09,0.59,0.19,0.17,0.09,0.2,"299,071",1.3,"14,839",1,0,0,1.4,1.5,1.24,0.29,0.42,0,0.01,0.66
53053072313,0.3,0.05,0.58,0.23,0.09,0.06,0.17,"237,169",1.2,"17,612",1,0,0,0.8,0.92,0.56,0.15,0.85,0,0.04,0.75
53033032208,0.3,0.04,0.39,0.4,0.25,0.18,0.13,"227,892",1.2,"13,823",1,0,0,0.74,0.77,0.59,0.2,0.96,0,0.11,0.65
53061052905,0.3,0.06,0.87,0.61,0.45,0.23,0.5,"101,744",1.2,"32,190",1,0,0,0.47,0.47,0.38,0.77,0.28,0,0.65,0.45
53035080500,0.3,0.01,0.82,0.71,0.43,0.24,0.51,"75,062",1.1,"33,198",1,0.01,0.28,0.33,0.94,0.25,0.14,1.5,1,0.1,0.46
53053073405,0.3,0.05,0.74,0.68,0.26,0.14,0.3,"265,732",1.2,"9,542",0.9,0,0,0.36,0.67,0.3,0.42,0.51,0,0.08,0.49
53053071208,0.3,0.06,0.79,0.44,0.31,0.16,0.28,"161,135",1.2,"9,517",0.9,0,0,0.46,0.54,0.38,0.63,0.79,0,0.19,0.58
53035091500,0.3,0.02,0.64,0.2,0.11,0.04,0.15,"75,086",1.1,"6,824",0.9,0,0,1.37,0.98,1.5,0.34,0.59,0,0.04,0.55
53061051926,0.3,0.1,0.47,0.09,0.08,0.06,0.1,"266,994",1.2,"4,340",0.8,0,0,1.15,1.73,1.54,0.57,0.8,0,0.07,0.68
53035091700,0.3,0.02,0.75,0.23,0.22,0.09,0.18,"72,784",1.1,"1,609",0.7,0,0,0.99,1.09,0.64,0.71,0.58,0,0.03,0.59
53061052107,0.29,0.09,0.54,0.17,0.11,0.07,0.16,"254,018",1.2,0,0,0,0,1.34,1.35,1.26,0.94,0.89,0,0.01,0.66
53053073125,0.29,0.02,0.79,0.22,0.2,0.15,0.24,"71,490",1.1,0,0,0,0,0.89,0.93,0.78,1.26,0.36,0,0.12,0.63
53053071407,0.29,0.05,0.78,0.16,0.23,0.1,0.22,"69,755",1.1,0,0,0,0,1.65,1.65,1.66,2.16,0.73,0,0.04,0.57
53033007500,0.29,0.04,0.29,0.82,0.29,0.14,0.26,"950,343",1.4,"498,597",1.3,0.54,1,0.14,0.19,0.11,0.1,0.45,0,0.03,0.79
53033008002,0.29,0.05,0.49,0.79,0.35,0.26,0.43,"893,709",1.4,"610,837",1.3,0.36,1,0.17,0.14,0.05,0.09,0.27,1,0.03,0.49
53033023000,0.29,0.1,0.43,0.13,0.14,0.09,0.08,"441,180",1.3,"116,118",1.2,0,0,1.24,1.21,0.75,0.23,0.37,0,0.01,0.73
53033020401,0.29,0.12,0.59,0.37,0.27,0.13,0.2,"343,543",1.3,"37,733",1.1,0,0.28,0.57,0.68,0.41,0.28,0.48,0,0.13,0.66
53061040400,0.29,0.03,0.72,0.61,0.37,0.2,0.4,"217,103",1.2,"48,900",1.1,0,0,0.3,0.31,0.23,0.21,0.59,0,0.22,0.46
53033021802,0.29,0.09,0.48,0.36,0.28,0.18,0.14,"334,730",1.3,"35,434",1,0,0,0.55,0.8,0.49,0.2,0.33,0,0.02,0.64
53053060905,0.29,0.08,0.68,0.54,0.32,0.14,0.32,"209,566",1.2,"27,845",1,0,0,0.48,0.51,0.53,0.47,0.42,0,0.07,0.63
53061052903,0.29,0.09,0.92,0.73,0.47,0.21,0.46,"109,646",1.2,"30,997",1,0,0,0.53,0.54,0.39,0.19,0.48,0,0.4,0.41
53053072109,0.29,0.06,0.5,0.35,0.25,0.09,0.18,"148,774",1.2,"3,540",0.8,0,0,1.33,2.1,0.63,0.18,0.93,0,0.02,0.58
53035092200,0.29,0.03,0.81,0.51,0.31,0.14,0.34,"34,761",1,"4,391",0.8,0.06,0.16,0.59,0.88,0.61,0.65,0.93,0,0.03,0.49
53035090502,0.29,0.07,0.57,0.23,0.31,0.18,0.28,"59,207",1.1,469,0.6,0,0,0.5,0.57,0.54,0.32,0.61,0,0.04,0.74
53033007700,0.28,0,0.31,0.45,0.21,0.05,0.14,"970,357",1.4,"502,221",1.3,0,0,0.38,0.45,0.22,0.1,0.56,0,0.07,0.79
53033009900,0.28,0.02,0.37,0.45,0.25,0.11,0.17,"644,889",1.3,"396,950",1.3,0,0.11,0.23,0.69,0.43,0.1,0.66,0,0.11,0.73
53033024400,0.28,0.07,0.32,0.64,0.28,0.17,0.1,"818,668",1.4,"234,261",1.2,0,0.07,0.43,0.76,0.72,0.18,0.6,0,0,0.81
53033021804,0.28,0.07,0.55,0.36,0.3,0.15,0.2,"341,580",1.3,"63,418",1.1,0,0,0.38,0.44,0.36,0.12,0.43,0,0.08,0.67
53061051000,0.28,0.1,0.71,0.5,0.26,0.09,0.18,"327,952",1.3,"56,737",1.1,0,0.22,0.34,0.52,0.35,0.18,0.76,0,0.02,0.56
53033021803,0.28,0.07,0.57,0.41,0.27,0.14,0.25,"336,502",1.3,"35,978",1,0,0,0.38,0.41,0.26,0.13,0.56,0,0.08,0.71
53033032316,0.28,0.05,0.25,0.12,0.1,0.06,0.08,"293,783",1.3,"20,051",1,0,0,1.6,1.57,1.53,0.23,0.6,0,0.01,0.83
53053072309,0.28,0.03,0.63,0.56,0.26,0.12,0.31,"197,304",1.2,"14,416",1,0,0,0.81,1.02,0.49,0.3,0.43,0,0.14,0.71
53035080600,0.28,0.02,0.65,0.41,0.31,0.16,0.43,"82,746",1.1,"20,524",1,0,0,0.56,0.59,0.38,0.17,0.91,0,0.03,0.46
53033031909,0.28,0.03,0.5,0.24,0.19,0.1,0.13,"282,707",1.3,"4,406",0.8,0,0,0.73,0.79,0.56,0.23,0.35,0,0.04,0.69
53053073121,0.28,0.02,0.65,0.25,0.15,0.01,0.09,"98,871",1.2,778,0.7,0,0,0.76,0.76,0.53,1.35,0.33,0,0.02,0.68
53053940011,0.27,0.04,0.5,0.1,0.1,0.08,0.09,"222,536",1.2,0,0,0,0,1.9,0.92,0.91,0.36,0.63,0,0.06,0.73
53033031202,0.27,0.02,0.76,0.27,0.14,0.1,0.19,"97,749",1.1,0,0,0,0,3.72,4.26,2.45,0.73,1.91,0,0.01,0.71
53033007401,0.27,0.02,0.28,0.77,0.21,0.12,0.19,"878,834",1.4,"509,277",1.3,0.17,1,0.16,0.14,0.12,0.08,0.32,0,0.02,0.67
53033004301,0.27,0.04,0.26,0.5,0.33,0.18,0.39,"827,645",1.4,"428,154",1.3,0,0.02,0.39,0.45,0.1,0.08,0.56,0,0,0.67
53033021903,0.27,0.07,0.48,0.36,0.28,0.15,0.2,"443,552",1.3,"140,513",1.2,0,0,0.24,0.3,0.3,0.19,0.52,0,0.07,0.62
53033021905,0.27,0.1,0.49,0.17,0.15,0.09,0.21,"462,154",1.3,"54,420",1.1,0,0,0.55,0.76,0.5,0.15,0.57,0,0.01,0.62
53061051602,0.27,0.09,0.67,0.28,0.24,0.11,0.19,"283,844",1.3,"49,253",1.1,0,0,0.67,0.7,0.42,0.32,0.66,0,0.02,0.61
53053061500,0.27,0.02,0.59,0.88,0.37,0.24,0.39,"255,646",1.2,"81,129",1.1,0,0,0.15,0.18,0.11,0.12,0.42,0,0.43,0.56
53061041201,0.27,0.1,0.74,0.35,0.2,0.13,0.26,"233,552",1.2,"38,197",1.1,0,0,0.99,1.15,0.95,0.29,0.44,0,0.03,0.54
53061040700,0.27,0.05,0.85,0.86,0.46,0.24,0.57,"228,580",1.2,"78,252",1.1,0.04,0.64,0.25,0.44,0.24,0.15,0.4,0,0.4,0.48
53061051918,0.27,0.07,0.55,0.21,0.2,0.05,0.13,"325,896",1.3,"29,165",1,0,0,0.64,0.64,0.44,0.38,0.78,0,0.06,0.74
53033020402,0.27,0.06,0.57,0.3,0.28,0.13,0.19,"325,871",1.3,"28,942",1,0,0,0.73,1.02,0.52,0.29,0.66,0,0.03,0.72
53053071305,0.27,0.07,0.88,0.35,0.24,0.09,0.25,"257,597",1.2,"15,830",1,0,0,1.2,1.26,1.24,1.31,0.57,0,0.13,0.46
53061052115,0.27,0.07,0.55,0.08,0.13,0.11,0.13,"251,738",1.2,"7,484",0.9,0,0,0.45,0.47,0.44,0.43,0.48,0,0.01,0.71
53033031903,0.27,0.05,0.64,0.15,0.17,0.09,0.13,"262,840",1.2,"3,724",0.8,0,0,2.2,2.16,0.91,0.38,1.09,0,0.05,0.73
53061052706,0.27,0.06,0.71,0.19,0.21,0.1,0.14,"108,024",1.2,"1,916",0.8,0,0,0.71,0.82,0.67,0.7,1.2,0,0.06,0.6
53035080101,0.27,0.05,0.76,0.4,0.3,0.16,0.29,"78,544",1.1,"4,359",0.8,0,0,0.64,0.62,0.65,0.27,0.54,0,0.04,0.42
53033031906,0.27,0.07,0.52,0.09,0.09,0.09,0.08,"211,458",1.2,131,0.5,0,0,1.73,1.71,1.19,0.16,1.46,0,0.04,0.72
53033031705,0.26,0.05,0.68,0.14,0.15,0.07,0.08,"231,216",1.2,0,0,0,0,1.49,1.66,0.86,0.15,0.81,0,0.05,0.63
53033001702,0.26,0.06,0.45,0.43,0.29,0.14,0.23,"618,355",1.3,"392,265",1.3,0,0,0.26,0.27,0.24,0.21,0.37,0,0.02,0.83
53033005801,0.26,0.06,0.44,0.62,0.27,0.11,0.19,"584,201",1.3,"287,899",1.3,0,0,0.76,0.4,0.4,0.14,0.46,0,0.03,0.76
53033002400,0.26,0.04,0.33,0.25,0.19,0.13,0.1,"819,354",1.4,"220,007",1.2,0,0,0.33,0.32,0.59,0.2,0.33,0,0,0.88
53033024500,0.26,0.04,0.19,0.14,0.12,0.1,0.06,"741,469",1.4,"86,243",1.1,0,0,0.8,1.18,1.2,0.22,0.47,0,0,0.87
53033021600,0.26,0.09,0.5,0.24,0.25,0.14,0.21,"267,944",1.2,"45,668",1.1,0,0,0.64,0.78,0.56,0.23,0.61,0,0.11,0.8
53053060906,0.26,0.03,0.67,0.24,0.16,0.12,0.17,"212,680",1.2,"53,038",1.1,0,0,0.44,0.45,0.41,0.36,0.5,0,0.01,0.66
53053071307,0.26,0.04,0.81,0.4,0.23,0.12,0.31,"217,877",1.2,"10,831",0.9,0,0,0.69,0.75,0.79,1.19,0.85,0,0.28,0.64
53035091201,0.26,0.02,0.75,0.58,0.3,0.15,0.21,"85,646",1.1,"6,579",0.9,0,0,0.8,0.7,0.6,0.5,0.6,0,0.11,0.54
53061041608,0.26,0.06,0.57,0.09,0.11,0.07,0.04,"259,340",1.2,"3,224",0.8,0,0,0.69,0.82,0.58,0.65,0.48,0,0.02,0.77
53053073120,0.26,0.03,0.75,0.25,0.32,0.14,0.26,"136,016",1.2,"1,382",0.7,0,0,0.6,0.7,0.51,0.59,0.92,0,0.15,0.4
53035091800,0.26,0.02,0.74,0.21,0.15,0.04,0.18,"76,741",1.1,"1,365",0.7,0,0,1.18,1.26,0.77,0.4,0.97,0,0.05,0.64
53061041607,0.25,0.09,0.59,0.11,0.07,0.07,0.06,"259,947",1.2,0,0,0,0,1.21,1.25,1.11,0.58,0.91,0,0.02,0.74
53053071310,0.25,0.05,0.72,0.22,0.16,0.08,0.17,"156,977",1.2,0,0,0,0,1.14,1.76,1.68,1.09,1.26,0,0.11,0.8
53033007900,0.25,0.05,0.31,0.7,0.33,0.19,0.29,"997,149",1.4,"495,765",1.3,0,0.37,0.18,0.22,0.21,0.11,0.7,0,0.03,0.68
53033007600,0.25,0.05,0.28,0.68,0.17,0.08,0.2,"986,448",1.4,"533,179",1.3,0,0.24,0.12,0.19,0.19,0.1,0.59,0,0.03,0.78
