GEOID10,parks
53033000100,0.148066514632
53033000200,0.174962209504
53033000300,0.216468216356
53033000401,0.112118752305
53033000402,0.205764910751
53033000500,0.179084184545
53033000600,0.157374639859
53033000700,0.11933760184
53033000800,0.131302560202
53033000900,0.079707375377
53033001000,0.141503416138
53033001100,0.156474003766
53033001200,0.124930666732
53033001300,0.128674389661
53033001400,0.120734739785
53033001500,0.093455766679
53033001600,0.0943908067701
53033001701,0.101884027363
53033001702,0.212806501349
53033001800,0.210808775285
53033001900,0.24396621514
53033002000,0.173328371555
53033002100,0.234746438157
53033002200,0.114243256194
53033002400,0.20077448405
53033002500,0.116128442998
53033002600,0.187659769346
53033002700,0.180612761324
53033002800,0.288346100878
53033002900,0.242672567805
53033003000,0.184759839321
53033003100,0.212440233933
53033003200,0.151151166139
53033003300,0.127334780441
53033003400,0.27542807773
53033003500,0.181790977264
53033003600,0.107977989284
53033003800,0.30173211765
53033003900,0.163345607072
53033004000,0.106012961481
53033004100,0.162900748087
53033004200,0.14970517337
53033004301,0.0832060597182
53033004302,0.0606136299699
53033004400,0.145454600965
53033004500,0.152142844679
53033004600,0.103635287382
53033004700,0.168014649574
53033004800,0.110736946787
53033004900,0.139075869279
53033005000,0.147478282485
53033005100,0.135992330867
53033005200,0.108778307134
53033005301,0.202220190867
53033005302,0.108801106098
53033005400,0.154870846731
53033005600,0.110878246574
53033005700,0.121045144913
53033005801,0.14042515941
53033005802,0.0740248959496
53033005900,0.183939455806
53033006000,0.0647016621164
53033006100,0.0727663008162
53033006200,0.0841449597263
53033006300,0.194680201961
53033006400,0.139836922071
53033006500,0.110496675117
53033006600,0.0903064959444
53033006700,0.0715262544997
53033006800,0.00562946089005
53033006900,0.0476012157361
53033007000,0.103271249362
53033007100,0.158840453269
53033007200,0.0927766492974
53033007300,0.125030950258
53033007401,0.0810002692041
53033007402,0.106217454889
53033007500,0.10350229539
53033007600,0.0969077266107
53033007700,0.104526876568
53033007800,0.0834700491436
53033007900,0.11025604337
53033008001,0.0870930043185
53033008002,0.0915286973474
53033008100,0.0944042746288
53033008200,0.0825740494
53033008300,0.0474221471864
53033008400,0.105148024681
53033008500,0.109246642283
53033008600,0.104948774815
53033008700,0.118390721101
53033008800,0.124128626205
53033008900,0.092754657485
53033009000,0.0739383208997
53033009100,0.0232871807243
53033009200,0.0567495934532
53033009300,0.125390097846
53033009400,0.0965341747297
53033009500,0.0742165211981
53033009600,0.0872205785048
53033009701,0.101175129124
53033009702,0.153065698934
53033009800,0.178467685969
53033009900,0.101121833244
53033010001,0.0819321758471
53033010002,0.16578036744
53033010100,0.109989940019
53033010200,0.246081174583
53033010300,0.171545664919
53033010401,0.051524799485
53033010402,0.0796510890264
53033010500,0.170971876395
53033010600,0.2416666539
53033010701,0.0654525634973
53033010702,0.0364728133702
53033010800,0.0718397324011
53033010900,0.122777398805
53033011001,0.0678033151035
53033011002,0.171765119573
53033011101,0.195400958702
53033011102,0.268922791467
53033011200,0.153854708524
53033011300,0.141893156027
53033011401,0.163208630235
53033011402,0.229853465665
53033011500,0.234356443575
53033011600,0.137440514041
53033011700,0.0708500873601
53033011800,0.106876263701
53033011900,0.207054798996
53033012000,0.241860489055
53033012100,0.105466840743
53033020100,0.101278160114
53033020200,0.308462035856
53033020300,0.215722483141
53033020401,0.280876514261
53033020402,0.285481250862
53033020500,0.363841767899
53033020600,0.140794918653
53033020700,0.156541567626
53033020800,0.241357412852
53033020900,0.263266074311
53033021000,0.158672367811
53033021100,0.125159171496
53033021300,0.217223248054
53033021400,0.376467430346
53033021500,0.22077544778
53033021600,0.229236173965
53033021700,0.18489252699
53033021802,0.197627006662
53033021803,0.132134122798
53033021804,0.119253730567
53033021903,0.187947986334
53033021904,0.194594899564
53033021905,0.151907274908
53033021906,0.0852969603563
53033022001,0.191504368731
53033022003,0.137158917592
53033022005,0.165781883128
53033022006,0.162424057228
53033022101,0.334411217438
53033022102,0.325310706903
53033022201,0.229596011514
53033022202,0.0742358893776
53033022203,0.117914553751
53033022300,0.0731174541907
53033022400,0.145682792152
53033022500,0.111231227502
53033022603,0.166154687001
53033022604,0.130993573208
53033022605,0.183248566453
53033022606,0.210160014126
53033022701,0.133995317884
53033022702,0.159951060146
53033022703,0.164663084881
53033022801,0.0480120182662
53033022802,0.17278456951
53033022803,0.15102657929
53033022901,0.241487752656
53033022902,0.161777451635
53033023000,0.233887161625
53033023100,0.212958852888
53033023201,0.236368860273
53033023202,0.0170151179042
53033023300,0.077676102932
53033023401,0.144780467169
53033023403,0.0733306751978
53033023404,0.0625063945135
53033023500,0.14486166384
53033023601,0.197738399029
53033023603,0.40147310511
53033023604,0.12822450306
53033023700,0.159937228862
53033023801,0.157037968435
53033023803,0.115785053216
53033023804,0.191505807951
53033023900,0.132985001183
53033024000,0.161409126667
53033024100,0.247531398534
53033024200,0.22802166375
53033024300,0.12107969707
53033024400,0.180877797704
53033024500,0.222821282722
53033024601,0.17485724049
53033024602,0.148585561214
53033024701,0.177652879543
53033024702,0.170728410426
53033024800,0.243772068499
53033024901,0.139670992849
53033024902,0.0832700664118
53033024903,0.0467896990064
53033025001,0.173711375414
53033025003,0.13204081997
53033025005,0.0480122950649
53033025006,0.106719937217
53033025101,0.20188514016
53033025102,0.263185188641
53033025200,0.153322564229
53033025301,0.181840812667
53033025302,0.246676711116
53033025400,0.193496792232
53033025500,0.222844682509
53033025601,0.226992427888
53033025602,0.165371895791
53033025701,0.189096232461
53033025702,0.33436009281
53033025803,0.248839156792
53033025804,0.128374215177
53033025805,0.517569913071
53033025806,0.157533553385
53033026001,0.205907847215
53033026002,0.207509113634
53033026100,0.161880613321
53033026200,0.266627435442
53033026300,0.0895502125563
53033026400,0.279871790984
53033026500,0.300712604577
53033026600,0.148116556619
53033026700,0.146339988232
53033026801,0.162832778272
53033026802,0.181186866557
53033027000,0.248998939762
53033027100,0.214474903426
53033027200,0.211678934196
53033027300,0.208792587499
53033027400,0.210900609227
53033027500,0.173883855401
53033027600,0.0629667634312
53033027701,0.135513069591
53033027702,0.330557188552
53033027800,0.333935465672
53033027900,0.292790196777
53033028000,0.151286985653
53033028100,0.433146661045
53033028200,0.334339978728
53033028300,0.23699234178
53033028402,0.379576230022
53033028403,0.396598693113
53033028500,0.141066493798
53033028600,0.138971613497
53033028700,0.223901648258
53033028801,0.106470960546
53033028802,0.330542900979
53033028901,0.129295719058
53033028902,0.077780541685
53033029001,0.182483330875
53033029003,0.106864144877
53033029004,0.206280911952
53033029101,0.12146369559
53033029102,0.177403994418
53033029203,0.0959170102671
53033029204,0.231187020907
53033029205,0.280078456464
53033029206,0.288143642555
53033029303,0.52514111286
53033029304,0.215829045943
53033029305,0.253724195051
53033029306,0.255609963395
53033029307,0.134675520382
53033029403,0.405850723216
53033029405,0.257443411417
53033029406,0.170349962223
53033029407,0.215787465937
53033029408,0.247703768165
53033029502,0.11557896156
53033029503,0.158246635819
53033029504,0.2248930238
53033029601,0.0840340816912
53033029602,0.158264500547
53033029700,0.171467134792
53033029801,0.18298192518
53033029802,0.239402564776
53033029901,0.261088103563
53033029902,0.435258223711
53033030003,0.300047668295
53033030004,0.25353041361
53033030005,0.104717733876
53033030006,0.0735591194026
53033030100,0.290135287373
53033030201,0.148827403986
53033030202,0.323829250056
53033030304,0.0936382664776
53033030305,0.253290925981
53033030306,0.209420241753
53033030308,0.00897850446252
53033030309,0.0690752653634
53033030310,0.174254729523
53033030311,0.201792644226
53033030312,0.198264558603
53033030313,0.238614364318
53033030314,0.181138062512
53033030401,0.377147501596
53033030403,0.334923064235
53033030404,0.448972315514
53033030501,0.379797525552
53033030503,0.207832383026
53033030504,0.22777652315
53033030600,0.160560221567
53033030700,0.11753594025
53033030801,0.194898716489
53033030802,0.133679065614
53033030901,0.19541428152
53033030902,0.174501901648
53033031000,0.272981165371
53033031100,0.176821820934
53033031202,0.727491169832
53033031204,1.05133454438
53033031205,0.316896084784
53033031206,0.253507121637
53033031301,0.497441340753
53033031302,0.366417495396
53033031400,0.165615025281
53033031501,0.903849646487
53033031502,0.692497516263
53033031601,0.784966829301
53033031603,0.228775043266
53033031604,0.218358849316
53033031605,0.29130875128
53033031703,0.338756539925
53033031704,0.386780462289
53033031705,0.149884134472
53033031706,0.169075289763
53033031800,0.290953637033
53033031903,0.379462784823
53033031904,0.59953363629
53033031906,0.15946202125
53033031907,0.406911431124
53033031908,0.536191065544
53033031909,0.228305869288
53033032002,0.368867086052
53033032003,0.361618089479
53033032005,0.0878597111397
53033032006,0.519361551077
53033032007,0.286575097913
53033032008,0.378370807795
53033032010,0.0836585403302
53033032011,0.0651955732284
53033032102,0.69363109555
53033032103,0.20936260945
53033032104,0.169258792592
53033032203,0.322806123765
53033032207,0.302630514285
53033032208,0.200231520978
53033032210,0.125730007108
53033032211,0.342930874706
53033032212,0.389931276291
53033032213,0.118598807002
53033032214,0.220451720438
53033032215,0.0399723323868
53033032307,0.346102358332
53033032309,0.118212064868
53033032311,0.381694297483
53033032313,0.230067659295
53033032315,0.688118413683
53033032316,0.232677971414
53033032317,0.402059003842
53033032318,0.713786895034
53033032319,0.226656570187
53033032320,0.486944179408
53033032321,0.429732257581
53033032322,0.513182534079
53033032323,0.163833279031
53033032324,0.17267791037
53033032325,0.0854887333462
53033032326,0.237832383935
53033032327,0.337019855675
53033032328,0.840326909096
53033032329,0.472699459507
53033032401,0.892192383453
53033032402,0.832758648938
53033032500,0.631491689735
53033032601,0.765453156512
53033032602,0.295714693682
53033032702,0.354584032367
53033032703,0.287091814022
53033032704,0.254315818051
53033032800,0.312579906389
53035080101,0.274763655008
53035080102,0.190284788506
53035080200,0.354050327338
53035080300,0.243132154085
53035080400,0.286461261796
53035080500,0.135726939809
53035080600,0.173032167667
53035080700,0.563416498974
53035080800,0.459358048864
53035080900,0.503659075125
53035081000,0.501671939965
53035081100,0.210666866644
53035081200,0.151730929326
53035081400,0.398252335985
53035090101,0.621824928524
53035090102,0.70684171036
53035090201,1.44823130674
53035090202,1.15040600207
53035090300,1.42836908752
53035090400,1.01918003826
53035090501,0.326948467174
53035090502,0.32123791622
53035090700,0.262039087819
53035090800,0.174727534599
53035090900,0.268271270194
53035091000,0.132731853283
53035091100,1.15129654804
53035091201,0.500779136999
53035091203,0.359668810917
53035091204,0.468786721429
53035091301,0.758093236702
53035091302,0.667330733006
53035091400,0.641183123346
53035091500,0.335782048569
53035091600,0.841864408538
53035091700,0.714327905656
53035091800,0.397455035395
53035091900,0.694653697992
53035092000,1.25490132078
53035092100,1.15206448531
53035092200,0.648809929526
53035092300,0.369367642395
53035092400,0.324734451368
53035092500,0.45408133397
53035092600,0.781706030373
53035092701,0.654619700454
53035092704,0.337680421238
53035092801,1.32391838171
53035092802,1.36567746943
53035092803,1.15557218713
53035092901,1.24753469507
53035092902,1.40357393657
53035940000,0.686403298632
53035940100,1.18340871007
53053060200,0.218462256933
53053060300,0.122958901132
53053060400,0.192436002436
53053060500,0.14193392793
53053060600,0.143322230439
53053060700,0.473995442388
53053060800,0.332048670084
53053060903,0.261142798921
53053060904,0.271021444515
53053060905,0.469200543893
53053060906,0.363247205795
53053061001,0.223330265041
53053061002,0.401602626967
53053061100,0.178899808201
53053061200,0.226182151838
53053061300,0.184584647756
53053061400,0.0980480378208
53053061500,0.118746208618
53053061601,0.139534056494
53053061602,0.329676294659
53053061700,0.145628863702
53053061800,0.16639368192
53053061900,0.383961221026
53053062000,0.205069841498
53053062300,0.185946346475
53053062400,0.303454292931
53053062500,0.366828500363
53053062600,0.259968163883
53053062801,0.271602560776
53053062802,0.275750947752
53053062900,0.211293072422
53053063000,0.213590672172
53053063100,0.274760751996
53053063200,0.324154535375
53053063300,0.287874020293
53053063400,0.133302429318
53053063501,0.14734723262
53053063502,0.334442007438
53053070100,1.28470450645
53053070203,0.560267210784
53053070204,0.5065485303
53053070205,0.611052285302
53053070206,0.762748564768
53053070207,0.780130900444
53053070307,0.939126833074
53053070308,0.107089279777
53053070309,0.303964105205
53053070310,0.262336511408
53053070311,0.443654247759
53053070312,0.224205431955
53053070313,0.59732549689
53053070314,0.813396985042
53053070315,0.447773565831
53053070316,0.324062049165
53053070401,0.358807830434
53053070403,0.485122741283
53053070404,0.572100171927
53053070703,0.236426167906
53053071100,0.315331499673
53053071205,0.934119024643
53053071206,0.897799705159
53053071207,0.372972728975
53053071208,0.627265728807
53053071209,0.140080808863
53053071210,0.443927152311
53053071304,0.195092314382
53053071305,1.31264489893
53053071306,0.880037562993
53053071307,1.18535039328
53053071309,0.957084538013
53053071310,1.09090839218
53053071403,0.392448270789
53053071406,1.51234923421
53053071407,2.15840008815
53053071408,0.939080903725
53053071409,0.979334140479
53053071410,2.65450727147
53053071411,3.23374918564
53053071503,0.112901486761
53053071504,0.521090804365
53053071505,0.510819639336
53053071506,0.686734386067
53053071601,0.485765274775
53053071602,1.12138881696
53053071703,0.422629663371
53053071704,0.853353266045
53053071705,1.06145139943
53053071706,0.771575867612
53053071707,1.04876237461
53053071803,0.272651396808
53053071805,0.432217899507
53053071806,0.333973658026
53053071807,0.406221425063
53053071808,0.0921742825668
53053071901,0.482142763864
53053071902,0.573620699404
53053072000,0.776154690252
53053072105,0.154817533186
53053072106,0.200341666238
53053072107,0.286870044043
53053072108,0.257431593762
53053072109,0.182890324866
53053072111,0.236721740879
53053072112,0.228619182293
53053072305,0.209543406031
53053072307,0.323001278905
53053072308,0.304647727165
53053072309,0.295674189365
53053072310,0.286015094995
53053072311,0.175279286511
53053072312,0.200750265907
53053072313,0.147717803764
53053072405,0.559685847911
53053072406,0.810297093111
53053072407,0.18271657338
53053072408,0.390027048167
53053072409,0.553647705061
53053072410,0.623425141359
53053072503,0.850860611081
53053072504,0.457624076151
53053072505,0.857456245518
53053072506,0.626085084121
53053072507,0.152510695608
53053072601,1.12536109497
53053072602,1.13190373706
53053072603,0.794460273625
53053072800,0.339301182755
53053072901,0.345055179301
53053072903,0.445132317297
53053072905,1.14859241402
53053072906,2.94466782308
53053072907,1.75325831676
53053073001,1.32972226608
53053073005,3.1262403971
53053073006,2.56499178029
53053073108,1.10653232651
53053073110,0.711959197721
53053073111,0.785748946854
53053073113,1.46262800813
53053073114,2.67262706611
53053073115,1.50292542102
53053073116,0.0164164210227
53053073117,2.2559815085
53053073118,1.93224171178
53053073119,2.36518252475
53053073120,0.586526132376
53053073121,1.35165209088
53053073122,1.0164955699
53053073123,0.981737499685
53053073124,0.274906511742
53053073125,1.26334313122
53053073126,1.84551504129
53053073200,1.91205213268
53053073301,0.130758804392
53053073302,0.170525528795
53053073404,0.3138229698
53053073405,0.423022588091
53053073406,0.611007626875
53053073407,0.347619448112
53053073408,0.309116438058
53053073500,0.481439357778
53053940001,0.283257561395
53053940002,0.430947202799
53053940003,0.275406861325
53053940004,0.41552108431
53053940005,0.133660816796
53053940006,0.0
53053940007,0.106177439042
53053940008,0.265831441315
53053940009,0.685123486792
53053940010,0.610795518328
53053940011,0.362622877639
53061040100,0.173846253859
53061040200,0.167369961058
53061040300,0.285369627754
53061040400,0.207070673277
53061040500,0.242919327894
53061040700,0.149594844927
53061040800,0.185885486809
53061040900,0.220534355451
53061041000,0.170083167714
53061041100,0.332730848294
53061041201,0.29180328355
53061041202,0.357582956568
53061041301,0.224896780672
53061041303,0.111165278924
53061041304,0.318980974904
53061041400,0.17483176088
53061041500,0.21067716998
53061041601,0.824974843236
53061041605,0.242959936029
53061041606,0.478143377252
53061041607,0.583055886571
53061041608,0.651454670372
53061041701,0.178669477648
53061041703,0.234506719057
53061041704,0.170293390306
53061041805,0.200197940963
53061041806,0.380801778344
53061041808,0.224176667107
53061041809,0.765694728301
53061041810,0.622821618516
53061041811,0.237936263979
53061041812,0.33913435595
53061041901,0.38634662455
53061041903,0.0261558230703
53061041904,0.14651571146
53061041905,0.598785027863
53061042001,0.0968652761082
53061042003,0.339064451617
53061042004,0.618083380331
53061042005,0.283436820958
53061042006,0.272613480246
53061050101,0.244881928042
53061050102,0.286167602098
53061050200,0.119312073294
53061050300,0.210861831332
53061050401,0.14467772043
53061050402,0.232579412087
53061050500,0.160945976717
53061050600,0.214608360417
53061050700,0.452342697011
53061050800,0.267504587135
53061050900,0.352279572459
53061051000,0.183928743877
53061051100,0.191135468128
53061051200,0.152295040197
53061051300,0.122122224702
53061051400,0.169636291824
53061051500,0.139090034909
53061051601,0.17120348981
53061051602,0.324981185233
53061051701,0.242548724402
53061051702,0.13530635073
53061051802,0.227871079848
53061051803,0.355999937104
53061051804,0.163627222725
53061051905,0.236070312971
53061051912,0.112194408484
53061051913,0.20660341964
53061051914,0.292066322239
53061051915,0.448160291517
53061051916,0.246847311012
53061051917,0.251802858288
53061051918,0.378507827661
53061051921,0.261127358988
53061051922,0.219221999234
53061051923,0.139799425201
53061051924,0.17312030327
53061051925,0.496723815339
53061051926,0.572007331178
53061051927,0.233305437106
53061051928,0.330130281398
53061052003,0.150304295374
53061052004,0.0600390753845
53061052005,0.0212753550115
53061052006,0.0643344820431
53061052007,0.158814146985
53061052104,0.487467028075
53061052105,0.331511704272
53061052107,0.93989499667
53061052108,0.865903682999
53061052112,0.591848408079
53061052113,1.8534004218
53061052114,0.431356950309
53061052115,0.431437404149
53061052118,0.476180296582
53061052203,0.543966954637
53061052204,0.0801564735218
53061052206,1.41975057095
53061052207,1.665018215
53061052208,0.121672029505
53061052209,0.125302419569
53061052301,0.724707496753
53061052302,1.45881967916
53061052401,0.17919363897
53061052402,0.206739520535
53061052502,0.530657652967
53061052503,0.784100926997
53061052504,1.05992673136
53061052603,0.214558740273
53061052604,0.551842803413
53061052605,0.190042519191
53061052606,0.277808383634
53061052607,0.655590726493
53061052701,0.847292930023
53061052705,0.200735895607
53061052706,0.700767761318
53061052707,0.546267771044
53061052708,0.121291413797
53061052709,0.835394550477
53061052803,0.691570062091
53061052804,1.21752465605
53061052805,1.29182749321
53061052806,0.725494812411
53061052903,0.193401779196
53061052904,0.146392423158
53061052905,0.768087864619
53061052906,0.375603856024
53061053101,1.62212084068
53061053102,0.551474291848
53061053201,1.23484928693
53061053202,0.211850596687
53061053301,0.423714498308
53061053302,0.978770102521
53061053400,1.50534063319
53061053504,0.458060324385
53061053505,1.77402082797
53061053506,1.34152747626
53061053507,0.217789162699
53061053508,0.364696520982
53061053509,0.37917125065
53061053602,0.846681250196
53061053603,1.46699032019
53061053604,0.942991781785
53061053700,1.41982335694
53061053801,2.47880244714
53061053802,1.06349723576
53061053803,0.586439272967
53061940001,1.89931296806
53061940002,1.22600566302
53061990002,1.72566432652
