GEOID10,school
53033000100,0.832489839466
53033000200,0.405236490505
53033000300,0.828414655715
53033000401,0.353304473635
53033000402,0.446075393381
53033000500,0.750917225702
53033000600,0.494412842722
53033000700,0.432237485092
53033000800,0.26247146008
53033000900,0.477016910798
53033001000,0.362215855984
53033001100,0.375264721859
53033001200,0.418432087373
53033001300,0.730889003664
53033001400,0.33145787045
53033001500,0.416227559291
53033001600,0.371506973804
53033001701,0.503722017619
53033001702,0.370653917482
53033001800,0.566670564408
53033001900,0.432643756265
53033002000,0.400174759465
53033002100,0.359807394196
53033002200,0.504508642703
53033002400,0.332195599749
53033002500,0.551318217432
53033002600,0.678718784899
53033002700,0.432005901037
53033002800,0.368515009536
53033002900,0.272198592094
53033003000,0.297289216174
53033003100,0.317249752493
53033003200,0.31774434795
53033003300,0.28295502122
53033003400,0.337754447175
53033003500,0.439094949223
53033003600,0.326156188861
53033003800,0.512189589604
53033003900,0.34175863784
53033004000,0.243142449676
53033004100,0.301227684727
53033004200,0.354663641901
53033004301,0.559972581188
53033004302,0.723875953873
53033004400,0.665745180818
53033004500,0.232551724392
53033004600,0.364145708728
53033004700,0.504934215936
53033004800,0.463392408094
53033004900,0.348563467121
53033005000,0.213435967332
53033005100,0.416375466279
53033005200,0.242404903898
53033005301,0.53775191924
53033005302,0.378386716292
53033005400,0.340468706062
53033005600,0.539022622649
53033005700,0.533921424762
53033005801,0.459796938882
53033005802,0.503850521477
53033005900,0.489486565225
53033006000,0.620320669607
53033006100,0.307193275295
53033006200,0.281335046947
53033006300,0.317803153292
53033006400,0.339879672489
53033006500,0.314461952264
53033006600,0.373710081622
53033006700,0.452340010515
53033006800,0.332126408656
53033006900,0.386954390857
53033007000,0.455040551939
53033007100,0.654383740142
53033007200,0.30928445959
53033007300,0.301245622024
53033007401,0.315698826517
53033007402,0.415794595864
53033007500,0.447835980945
53033007600,0.585085507259
53033007700,0.555329169869
53033007800,0.32482085341
53033007900,0.697227906418
53033008001,0.22519243921
53033008002,0.266380408849
53033008100,0.712581398161
53033008200,0.780087711466
53033008300,0.804929914945
53033008400,0.708460274434
53033008500,0.590240747358
53033008600,0.414033992057
53033008700,0.540113362983
53033008800,0.317431294217
53033008900,0.335476032353
53033009000,0.344517990462
53033009100,0.496268460678
53033009200,0.643997489128
53033009300,0.386267934091
53033009400,0.33582512683
53033009500,0.323860834858
53033009600,0.507129752507
53033009701,0.412950613492
53033009702,0.373357172829
53033009800,0.326715605965
53033009900,0.655011929162
53033010001,0.51951200633
53033010002,0.396141447923
53033010100,0.307699155941
53033010200,0.346683449116
53033010300,0.332769951152
53033010401,0.252180866126
53033010402,0.324649585712
53033010500,0.341286716036
53033010600,0.399376614092
53033010701,0.417186009996
53033010702,0.338650540916
53033010800,0.425295260892
53033010900,0.906644321274
53033011001,0.414660297173
53033011002,0.613477952931
53033011101,0.304331894124
53033011102,0.430209013909
53033011200,0.406944239216
53033011300,0.386416820024
53033011401,0.591276016372
53033011402,0.381476242982
53033011500,0.559115238107
53033011600,0.616076130809
53033011700,0.347219075374
53033011800,0.287926282945
53033011900,0.536844395625
53033012000,0.37862772915
53033012100,0.52578256261
53033020100,0.636211826656
53033020200,0.485900231585
53033020300,0.384556763311
53033020401,0.475323733753
53033020402,0.66250453832
53033020500,0.491317581527
53033020600,0.371221066273
53033020700,0.543109625643
53033020800,0.829767364346
53033020900,0.472333726973
53033021000,0.340003381534
53033021100,0.56837648572
53033021300,0.420560781547
53033021400,0.407483771745
53033021500,0.7403315116
53033021600,0.61140481308
53033021700,0.530644648707
53033021802,0.327918290298
53033021803,0.562208954869
53033021804,0.426612642348
53033021903,0.523178153745
53033021904,0.385826197104
53033021905,0.568195640822
53033021906,0.560696753204
53033022001,0.894462738975
53033022003,0.33722918246
53033022005,0.628329456896
53033022006,0.517212258538
53033022101,0.529509771995
53033022102,0.568595516662
53033022201,0.34430237481
53033022202,0.508413841074
53033022203,0.522457523181
53033022300,0.891272503147
53033022400,0.490033172318
53033022500,0.44102320107
53033022603,0.654478785976
53033022604,0.382461752833
53033022605,1.01121872888
53033022606,0.65312565797
53033022701,0.359529636533
53033022702,0.232203101688
53033022703,0.248054824984
53033022801,0.726421143099
53033022802,0.482954872343
53033022803,0.648697106476
53033022901,0.518254504686
53033022902,0.45799155622
53033023000,0.36999656584
53033023100,0.764425329877
53033023201,0.444660926603
53033023202,0.603043337383
53033023300,0.409337230579
53033023401,0.740360727778
53033023403,0.429257693825
53033023404,0.701988064137
53033023500,0.398419850827
53033023601,0.703305321392
53033023603,0.361496915043
53033023604,0.385213334926
53033023700,0.701281277757
53033023801,0.808711497072
53033023803,1.07469774699
53033023804,1.29586385688
53033023900,0.817623878231
53033024000,0.753123562386
53033024100,0.715987663247
53033024200,1.22273904251
53033024300,0.810528209536
53033024400,0.598471410644
53033024500,0.468107872076
53033024601,0.493536263562
53033024602,0.407393628656
53033024701,0.4984900784
53033024702,0.554012180139
53033024800,0.434263609457
53033024901,0.352410422512
53033024902,0.650143541347
53033024903,0.934946599577
53033025001,0.561316589526
53033025003,0.917815766893
53033025005,0.807828887099
53033025006,1.43839659853
53033025101,0.465427125485
53033025102,0.425328422032
53033025200,0.538780993407
53033025301,0.747881970974
53033025302,0.61409449482
53033025400,0.503210102493
53033025500,0.384926503291
53033025601,0.819770278052
53033025602,0.666533655155
53033025701,0.612818573265
53033025702,0.363040775532
53033025803,0.435197271949
53033025804,0.406364591698
53033025805,0.363646298936
53033025806,0.527220594871
53033026001,0.476001747014
53033026002,0.660841447131
53033026100,0.596578986247
53033026200,0.370585022501
53033026300,0.795565942254
53033026400,0.338496598688
53033026500,0.567621272776
53033026600,0.64946145431
53033026700,0.524318921298
53033026801,0.385435218381
53033026802,0.475187000413
53033027000,0.579430796791
53033027100,0.378768830966
53033027200,0.630215205002
53033027300,0.753537220658
53033027400,0.531773830938
53033027500,0.450128717676
53033027600,0.44371904773
53033027701,1.83227227023
53033027702,2.27386651361
53033027800,0.431422956265
53033027900,0.465369207988
53033028000,1.07283630217
53033028100,1.00514249969
53033028200,0.43397222698
53033028300,0.652469468146
53033028402,0.357232319775
53033028403,0.316377299851
53033028500,1.10968371982
53033028600,0.771350908182
53033028700,0.396310814812
53033028801,0.552412333333
53033028802,0.402044179064
53033028901,0.369184288068
53033028902,0.328435256755
53033029001,0.442138359421
53033029003,0.60754905399
53033029004,0.727597781857
53033029101,0.481601325267
53033029102,0.93122326683
53033029203,0.762299266017
53033029204,0.676729328237
53033029205,0.215256075791
53033029206,0.374115248228
53033029303,0.816834889647
53033029304,0.485174415149
53033029305,0.338239336066
53033029306,0.478040425448
53033029307,0.408817480676
53033029403,0.421111725225
53033029405,0.24955616215
53033029406,0.452279412122
53033029407,0.356336146216
53033029408,0.290123120909
53033029502,0.518533511718
53033029503,0.506031682865
53033029504,0.355803736323
53033029601,0.416066076997
53033029602,0.603448084387
53033029700,0.708714936145
53033029801,0.463698141877
53033029802,0.50681324554
53033029901,0.396678178357
53033029902,0.541030560721
53033030003,0.427691407297
53033030004,0.448256320225
53033030005,0.381018148685
53033030006,0.455063536766
53033030100,0.419709390022
53033030201,0.374041754569
53033030202,0.442715336556
53033030304,0.898421095174
53033030305,0.476751030005
53033030306,0.35167879416
53033030308,0.364702077305
53033030309,0.512629605699
53033030310,0.201504232494
53033030311,0.290686341458
53033030312,0.517849520645
53033030313,0.92766028152
53033030314,0.647701861178
53033030401,1.06534893752
53033030403,0.840645898055
53033030404,0.631193140219
53033030501,1.05022541313
53033030503,1.17477313706
53033030504,0.293450572753
53033030600,0.520610585453
53033030700,0.299682203929
53033030801,0.454437747323
53033030802,0.367856587449
53033030901,0.901221187441
53033030902,0.590419954578
53033031000,0.650247283532
53033031100,0.508596483251
53033031202,1.90534392781
53033031204,1.18635185539
53033031205,0.524316579986
53033031206,0.769824305975
53033031301,0.78198647941
53033031302,0.444115146488
53033031400,0.627742052105
53033031501,5.71607849995
53033031502,3.28689789658
53033031601,1.2774118418
53033031603,1.44931409636
53033031604,0.694050505727
53033031605,0.97231532607
53033031703,0.730074475733
53033031704,0.638836404596
53033031705,0.814179285801
53033031706,0.82590671805
53033031800,1.26465778735
53033031903,1.08866648797
53033031904,0.842911476303
53033031906,1.46417066158
53033031907,0.646850603071
53033031908,0.34443866496
53033031909,0.346360496544
53033032002,1.79638736099
53033032003,2.24789040751
53033032005,0.45906347066
53033032006,0.846070389487
53033032007,0.902484931427
53033032008,1.33386798659
53033032010,0.562329377974
53033032011,0.644549995888
53033032102,3.83547722101
53033032103,0.666337218675
53033032104,0.69069808348
53033032203,0.82699859903
53033032207,0.744629758337
53033032208,0.963622277432
53033032210,0.843543165577
53033032211,0.441168413163
53033032212,0.597952125278
53033032213,0.580017757632
53033032214,0.896432793906
53033032215,0.805892552248
53033032307,0.681346053647
53033032309,0.547295090487
53033032311,0.997241181945
53033032313,1.13951838178
53033032315,2.64689590683
53033032316,0.599252910939
53033032317,0.501683591057
53033032318,0.37393119396
53033032319,0.485905780862
53033032320,0.572276924475
53033032321,0.56711964823
53033032322,0.600893472591
53033032323,0.269394261991
53033032324,0.358360735547
53033032325,0.54620382319
53033032326,0.822763396959
53033032327,1.14353765664
53033032328,0.766230068439
53033032329,0.632946604744
53033032401,1.00486993806
53033032402,0.864379373335
53033032500,2.13022475075
53033032601,1.39512085045
53033032602,1.19816205726
53033032702,2.01872164317
53033032703,0.849034868064
53033032704,0.686406030007
53033032800,3.99809829156
53035080101,0.536928952758
53035080102,0.473987126875
53035080200,0.548300573558
53035080300,0.838188124009
53035080400,1.38804022651
53035080500,1.49585777292
53035080600,0.908222573355
53035080700,0.637555523984
53035080800,0.279937986174
53035080900,0.78917844454
53035081000,0.432522773417
53035081100,0.529870132864
53035081200,1.20259087098
53035081400,1.2232365358
53035090101,4.08217921741
53035090102,2.31063445137
53035090201,1.77611236904
53035090202,2.57190580653
53035090300,1.09727175405
53035090400,1.10739017076
53035090501,1.12133385842
53035090502,0.609642653689
53035090700,1.12754723005
53035090800,1.48250000159
53035090900,0.613594687577
53035091000,1.15491439426
53035091100,1.34109656153
53035091201,0.596531372118
53035091203,0.626858783841
53035091204,0.623921131623
53035091301,1.87530485875
53035091302,1.26201267786
53035091400,0.960144549878
53035091500,0.588599635729
53035091600,0.491841643783
53035091700,0.577887261323
53035091800,0.972229527814
53035091900,0.365167307092
53035092000,3.85638335088
53035092100,2.03595411799
53035092200,0.925980204986
53035092300,0.696088869457
53035092400,0.383898657966
53035092500,0.957735653978
53035092600,0.772673495059
53035092701,1.44631919502
53035092704,1.74081969338
53035092801,0.892350430737
53035092802,0.90996311763
53035092803,1.31174139402
53035092901,3.00757274709
53035092902,1.35089738199
53035940000,2.60338088912
53035940100,1.3087357823
53053060200,0.777650179634
53053060300,0.74106118204
53053060400,0.357006307886
53053060500,0.349073376522
53053060600,0.327031199233
53053060700,0.381011929232
53053060800,0.481651451765
53053060903,0.518582846597
53053060904,0.418859531714
53053060905,0.424912969601
53053060906,0.500282320506
53053061001,0.463954141612
53053061002,0.511400463002
53053061100,0.447653018779
53053061200,0.367438525337
53053061300,0.303130869366
53053061400,0.26616101486
53053061500,0.416479913975
53053061601,0.307065815798
53053061602,0.518693090509
53053061700,0.308289227855
53053061800,0.277162194152
53053061900,0.511923554585
53053062000,0.547383469274
53053062300,0.228058780608
53053062400,0.360205298408
53053062500,0.338408545969
53053062600,0.672116695945
53053062801,0.851420634478
53053062802,0.444424246123
53053062900,0.529785442176
53053063000,0.390767203604
53053063100,0.547086938372
53053063200,0.406955048116
53053063300,0.438325944157
53053063400,0.404995873262
53053063501,0.344497277134
53053063502,0.260988720684
53053070100,4.03083983515
53053070203,1.54027060217
53053070204,2.18904505076
53053070205,1.53274184709
53053070206,2.67675068417
53053070207,0.842817747927
53053070307,1.46522206153
53053070308,0.117372099745
53053070309,1.1251266265
53053070310,0.773194849773
53053070311,0.801997684282
53053070312,0.764591693367
53053070313,0.700900229453
53053070314,2.18579653851
53053070315,2.71122204226
53053070316,1.3443473962
53053070401,0.782124202971
53053070403,1.0492150498
53053070404,0.770279344573
53053070703,0.540303331983
53053071100,0.610649661167
53053071205,0.91349088066
53053071206,0.833348981562
53053071207,0.633644688845
53053071208,0.792692456502
53053071209,0.461586497852
53053071210,0.797557112466
53053071304,0.554361645844
53053071305,0.57337748585
53053071306,0.664045666274
53053071307,0.850321354001
53053071309,0.991076587051
53053071310,1.26142699944
53053071403,0.683807844009
53053071406,0.847885007408
53053071407,0.725440195957
53053071408,0.231028971878
53053071409,0.237703973382
53053071410,1.43191671505
53053071411,1.77619782352
53053071503,0.72159957642
53053071504,0.53502461085
53053071505,0.58935714535
53053071506,0.755689768338
53053071601,0.561236697408
53053071602,0.892483166069
53053071703,0.91646110694
53053071704,1.01080990384
53053071705,0.513300814405
53053071706,0.468772221596
53053071707,0.632884147621
53053071803,0.469825880177
53053071805,0.23838327713
53053071806,0.433741152033
53053071807,0.488729868087
53053071808,1.01005458958
53053071901,0.42283701757
53053071902,0.562910892865
53053072000,0.411822054995
53053072105,1.01316522125
53053072106,0.33826175192
53053072107,0.58425786245
53053072108,0.763833596824
53053072109,0.928315552328
53053072111,1.16709487782
53053072112,0.936278474664
53053072305,0.454128277338
53053072307,0.37234934624
53053072308,0.804338437173
53053072309,0.427446017168
53053072310,0.48430953375
53053072311,0.588477637776
53053072312,0.775286155351
53053072313,0.84567617307
53053072405,1.14891984596
53053072406,1.03483837198
53053072407,1.62475237916
53053072408,1.29237527216
53053072409,0.880135472284
53053072410,3.28110679881
53053072503,1.17290482768
53053072504,1.58151269482
53053072505,1.39322268332
53053072506,2.52604386121
53053072507,0.934655450435
53053072601,1.79941894731
53053072602,2.12402896533
53053072603,1.4683722409
53053072800,4.29374050251
53053072901,0.449600942763
53053072903,3.15796951478
53053072905,0.811123203788
53053072906,
53053072907,0.196221501397
53053073001,
53053073005,3.97153512204
53053073006,
53053073108,0.929920530225
53053073110,0.512574474527
53053073111,0.648069716077
53053073113,1.41075558362
53053073114,1.09728344137
53053073115,0.221892927652
53053073116,1.41166301458
53053073117,1.76007122811
53053073118,3.03937270274
53053073119,3.73128626237
53053073120,0.920169271069
53053073121,0.334308151869
53053073122,0.549499930265
53053073123,0.727503871418
53053073124,0.482209717424
53053073125,0.360186631877
53053073126,0.244904286742
53053073200,3.50325878602
53053073301,0.571453466755
53053073302,0.479100429175
53053073404,0.469777804249
53053073405,0.507627131939
53053073406,0.512647132745
53053073407,0.426695870703
53053073408,0.412574335505
53053073500,1.07004888223
53053940001,0.613463845185
53053940002,1.54807926146
53053940003,2.08951487219
53053940004,0.935656577284
53053940005,0.445211238246
53053940006,0.0863873918561
53053940007,0.389003115097
53053940008,0.435330101013
53053940009,0.942345044787
53053940010,0.981705845531
53053940011,0.631969599562
53061040100,0.630538210674
53061040200,0.324335729675
53061040300,0.401963939077
53061040400,0.592616628384
53061040500,0.310451016876
53061040700,0.399564074387
53061040800,0.649639041338
53061040900,0.550552137508
53061041000,0.372330675183
53061041100,0.39437569847
53061041201,0.435582282598
53061041202,0.74482885846
53061041301,0.460207475279
53061041303,1.65817460684
53061041304,1.22796079377
53061041400,0.789932153011
53061041500,0.685209132417
53061041601,0.447453387384
53061041605,0.299846844563
53061041606,0.527113984998
53061041607,0.905858879707
53061041608,0.480093144738
53061041701,0.64439955159
53061041703,0.4883640579
53061041704,0.947230431874
53061041805,0.663570997217
53061041806,0.575719344985
53061041808,0.317082276792
53061041809,0.621516799544
53061041810,0.597098257028
53061041811,0.271601732479
53061041812,0.643002281495
53061041901,0.687967457832
53061041903,0.476264578282
53061041904,0.396295729358
53061041905,0.749046759635
53061042001,0.593131665509
53061042003,0.400325107844
53061042004,0.543446434451
53061042005,0.516827570871
53061042006,0.470679129766
53061050101,0.776506202045
53061050102,0.878916077032
53061050200,0.640605985558
53061050300,0.259423028413
53061050401,0.248499822914
53061050402,0.427429846114
53061050500,0.764272592951
53061050600,0.65694421401
53061050700,0.15054361859
53061050800,0.492602097687
53061050900,0.475314417059
53061051000,0.76116620885
53061051100,0.558584122634
53061051200,0.300599629924
53061051300,0.334303043626
53061051400,0.505667036091
53061051500,0.266263099342
53061051601,0.390132636205
53061051602,0.657226455582
53061051701,0.382867934842
53061051702,0.324132857358
53061051802,0.54442597295
53061051803,0.967299622061
53061051804,0.249862353024
53061051905,0.495910533563
53061051912,1.1876650376
53061051913,0.711784572412
53061051914,0.448847377365
53061051915,0.558914590204
53061051916,0.514933640139
53061051917,0.262134017005
53061051918,0.77831421391
53061051921,1.3552650881
53061051922,0.763242669479
53061051923,1.06039554479
53061051924,0.844788487307
53061051925,0.511170974746
53061051926,0.795604637973
53061051927,0.459589841349
53061051928,0.287129707816
53061052003,0.48850799673
53061052004,0.845644839674
53061052005,0.799375799045
53061052006,0.508544545917
53061052007,0.423125023333
53061052104,1.05220694225
53061052105,2.73897546701
53061052107,0.893693448441
53061052108,1.52002793984
53061052112,1.42864583925
53061052113,3.77876979267
53061052114,0.644990317411
53061052115,0.476938823283
53061052118,0.675223564391
53061052203,1.5899882667
53061052204,0.405575198238
53061052206,2.79743337455
53061052207,3.38590143892
53061052208,0.332442602721
53061052209,0.893102194061
53061052301,2.4443213798
53061052302,1.23897080576
53061052401,0.452260075385
53061052402,0.314598921993
53061052502,0.636103201592
53061052503,0.424768030462
53061052504,1.29011219799
53061052603,0.54515294855
53061052604,0.817169925401
53061052605,0.44818164225
53061052606,2.57011123844
53061052607,1.7977819439
53061052701,2.89893758648
53061052705,1.42546032782
53061052706,1.20252119327
53061052707,0.976400452207
53061052708,0.721625339035
53061052709,1.87458890075
53061052803,0.879607972849
53061052804,0.666468220985
53061052805,0.435143871539
53061052806,0.351501793331
53061052903,0.476190097728
53061052904,0.337262449896
53061052905,0.284363949345
53061052906,0.321096635791
53061053101,3.36331729616
53061053102,1.63449667052
53061053201,2.95904604728
53061053202,5.21465349862
53061053301,0.815925659475
53061053302,1.8110671413
53061053400,5.01606594202
53061053504,0.435954418311
53061053505,2.86791928506
53061053506,8.30312008337
53061053507,0.658700184062
53061053508,1.11187799014
53061053509,1.51763809099
53061053602,5.87378518657
53061053603,2.74329705687
53061053604,1.89590591733
53061053700,9.65626166865
53061053801,6.1069214946
53061053802,1.39140096839
53061053803,4.9643162946
53061940001,1.75333978825
53061940002,4.87681293472
53061990002,1.62458587948
